version,issue
2f6d0180-3a0a-46cd-8683-2b18686c1d4f,Missing phelps code (not fixed)
2f6dc188-1a48-4e56-af3b-ce5c35833f49,Missing phelps code (not fixed)
2f71b4bb-7337-4d55-86dc-fd9dbe87c9f7,Missing phelps code (not fixed)
2ff3f137-1ee2-474a-8e67-245921fd313a,Missing phelps code (not fixed)
302e85ee-2bc0-4e85-8793-7e27a0e1abbe,Missing phelps code (not fixed)
3038ecbd-8fb0-4cb1-97e2-c261e2dca0a8,Suspicious/placeholder phelps code: NEW_TRANSLATION
304dec89-4267-48b2-a7b1-dd2af72273b6,Missing phelps code (not fixed)
30953bb1-7b06-4935-a12c-d7cc427ddec7,Missing phelps code (not fixed)
30b347a0-b6e0-4539-8c75-e831a6f76905,Missing phelps code (not fixed)
30b699fe-3bb3-4c40-bc42-b414e55c8321,Missing phelps code (not fixed)
30d1621f-b8af-498b-886c-ae88f0f49270,Missing phelps code (not fixed)
30e26838-5bd5-4216-95e6-22a4bbab2d02,Missing phelps code (not fixed)
311883b2-17d2-44d5-9bfd-5e518621b886,Missing phelps code (not fixed)
311979bc-ac80-4137-bc3e-232ca0f58f69,Missing phelps code (not fixed)
31722767-8566-421d-b82f-0a31101e3422,Missing phelps code (not fixed)
31aaceee-84c2-4d5b-b5ac-ecf5de7bc942,Missing phelps code (not fixed)
31bc2f8d-2ec7-4062-a457-278337595c74,Missing phelps code (not fixed)
31da088f-159e-44c5-9bbd-972b2c3dec21,Missing phelps code (not fixed)
31ea1ea8-1fd2-414a-9e77-3596e0a56a58,Missing phelps code (not fixed)
320485db-7f20-45a1-8209-8298631ba7b5,Missing phelps code (not fixed)
3211593d-b7ff-42b3-8917-6ee658397798,Missing phelps code (not fixed)
326d8bec-74bb-4650-a4ec-8ecf4550dbad,Missing phelps code (not fixed)
328d836f-c05e-457d-8a4d-49ef0c726385,Missing phelps code (not fixed)
329bb32c-4430-41f5-ba8b-44229b7ebefe,Missing phelps code (not fixed)
329c1889-802d-4ef2-9687-17318f231627,Missing phelps code (not fixed)
32b3f7e3-4402-45b2-ac29-7acb386b634a,Missing phelps code (not fixed)
32ba9631-79b3-47b3-b2ef-65ddb52d0ab7,Missing phelps code (not fixed)
32cac736-bc7c-4507-a2c0-073a4544ebee,Missing phelps code (not fixed)
32d4722d-6fb5-4ad6-872b-69853f93a26b,Missing phelps code (not fixed)
32d8e242-35ad-46b9-ae0b-359b096dca7c,Missing phelps code (not fixed)
32e8381d-fa54-488c-be03-08ea9a14738e,Missing phelps code (not fixed)
3334ee1e-1fd5-4198-8baf-868221671b7c,Missing phelps code (not fixed)
334673b0-7e6e-41d3-ba5a-3b5803605d70,Missing phelps code (not fixed)
335991af-86d4-4fd6-af1a-18de11915392,Missing phelps code (not fixed)
33b5c740-2476-4029-830f-4ad075510679,Missing phelps code (not fixed)
33cf91ee-200f-4085-80c0-9b0fd5667942,Missing phelps code (not fixed)
33e23618-e474-44ec-825e-ede4cdbdd198,Missing phelps code (not fixed)
33e4b291-1749-4e75-aca2-bf93b339eddb,Missing phelps code (not fixed)
33f38628-26b0-4f6f-83f1-1c8b608148b2,Missing phelps code (not fixed)
33f95947-5757-4337-84a9-3397510d9db2,Missing phelps code (not fixed)
34137990-d53d-4037-9db7-63c588d7c18b,Missing phelps code (not fixed)
344933ce-e852-4acb-b764-e37b95e7403b,Missing phelps code (not fixed)
346716d0-addc-4670-8287-83b23d4fa9ba,Missing phelps code (not fixed)
34c07545-a41d-4673-8f8c-3e72e7429f61,Missing phelps code (not fixed)
34d54589-1a81-43a6-b80c-fbd0b3a3a847,Missing phelps code (not fixed)
34e35c68-076c-41b6-85a6-60cc46fd3885,Missing phelps code (not fixed)
35145862-954d-40f7-9768-96aff44c968f,Missing phelps code (not fixed)
3549a919-4539-4c5e-94b6-91712491224a,Missing phelps code (not fixed)
35547f64-62ef-460d-9fef-988ed4c225f1,Missing phelps code (not fixed)
35584180-cd1c-476a-a57b-154ff831ce7b,Missing phelps code (not fixed)
359f1b8c-cef8-466e-87a2-0328b8dc3f6a,Missing phelps code (not fixed)
35b56ea3-c149-4916-9962-5c428c7466ca,Missing phelps code (not fixed)
35bc2f89-2ffa-4bbb-aaad-3c280d37b8f9,Missing phelps code (not fixed)
35bf3ce6-ccb4-45f6-a5fd-4a3352fa259f,Missing phelps code (not fixed)
36107243-37e5-46cd-a1eb-d8252d0e4bd3,Missing phelps code (not fixed)
3614b795-f8a1-4185-a8df-c9492da449e5,Missing phelps code (not fixed)
36366b18-9516-45ac-8b6c-c4c520b934eb,Missing phelps code (not fixed)
368e73c3-77e0-435d-8fef-88c8ff5efb98,Missing phelps code (not fixed)
36a2f6da-d351-47dd-9a1c-45f2c0d6ecee,Missing phelps code (not fixed)
36e27e37-58d2-4c5d-b590-a96cf0008779,Missing phelps code (not fixed)
3722c2b8-47ca-4781-b02b-193784117696,Missing phelps code (not fixed)
3775d217-6b9b-4d62-ab0c-dad58b2421fe,Missing phelps code (not fixed)
37aa775c-d036-41eb-907f-620c2fdcfb78,Missing phelps code (not fixed)
37be931c-329d-4c1e-a443-466cf5a8973d,Missing phelps code (not fixed)
37dacea4-0e40-4cf6-a00c-a5b3477a9d6d,Missing phelps code (not fixed)
37f726f4-6f3e-48a1-8b6f-42a8d46d7777,Missing phelps code (not fixed)
3803df2d-c2ed-4b34-95d0-954f38391f74,Duplicate language el for phelps AB09794CHI with different content
380ae101-c58d-4adf-9cc9-458558cf1232,Missing phelps code (not fixed)
380bc9c2-5668-4c23-b7ab-4d4d87d5f5a8,Missing phelps code (not fixed)
381bb054-7b04-494b-875c-a3239feabf59,Missing phelps code (not fixed)
3832e340-8479-4c31-a094-9dd694cc0788,Missing phelps code (not fixed)
38332911-eb75-422f-a22a-0c961bf82bc3,Missing phelps code (not fixed)
38389457-2098-4afc-85e2-2970b45b1b64,Missing phelps code (not fixed)
3845ed37-df4d-411c-a567-7b9f4bf9dc86,Missing phelps code (not fixed)
38769db8-a075-4d7f-a5dc-075b0f565221,Missing phelps code (not fixed)
3878ffc1-d10b-47a0-bfab-ce0c8c11c7d2,Missing phelps code (not fixed)
38907a47-6010-4b85-87c9-f8400e46b443,Missing phelps code (not fixed)
389e7650-9ebc-45f6-8a3c-7cff1c117a88,Missing phelps code (not fixed)
38becec9-3f13-4444-95a5-73b62bc20cda,Missing phelps code (not fixed)
38c4806f-0c33-49e6-ae97-fabd3627cfa3,Missing phelps code (not fixed)
38c969cc-b551-4dfd-ab65-fcc2df87bc81,Missing phelps code (not fixed)
391b117d-4e1a-43fa-bc12-2634d2332d2e,Missing phelps code (not fixed)
392bcf0e-b683-44ec-a855-fe82af94707a,Missing phelps code (not fixed)
3930538c-3d3a-4719-8cae-f470106d39a3,Missing phelps code (not fixed)
39581cbb-d412-4035-b40f-6ab1dac86778,Missing phelps code (not fixed)
39eea725-5bff-4f07-b03b-88e7d4170364,Missing phelps code (not fixed)
3a065b5e-7536-4d4c-a8ff-7b7a390a5b96,Missing phelps code (not fixed)
3a1aef21-3272-4042-9e28-c622aa9b645e,Missing phelps code (not fixed)
3a3435b6-0d2a-4790-a354-4e30b4f755ba,Missing phelps code (not fixed)
3a39c33c-0853-483e-b383-c9392d47c05a,Missing phelps code (not fixed)
3a40f5b5-a6fc-4194-a0f0-822a14a4f529,Missing phelps code (not fixed)
3a47b8ac-1cc7-4fbe-a597-64301fadc7d0,Missing phelps code (not fixed)
3a8de7fb-3fcd-4847-8463-771fe0d20592,Missing phelps code (not fixed)
3abc3395-5b2a-435e-bcfb-7916074c3129,Missing phelps code (not fixed)
3ae38c1b-07c7-462c-bc05-b015fcbf7428,Missing phelps code (not fixed)
3af07632-f1ec-426e-a724-921e4215b8af,Missing phelps code (not fixed)
3b202a4b-a90b-41ec-8340-6219c385ed5d,Missing phelps code (not fixed)
3b892713-63c0-48a2-a176-eea5f81b2ba8,Missing phelps code (not fixed)
3b8c2ada-1ddb-4e4b-9621-4ba1a43193aa,Missing phelps code (not fixed)
3ba963d5-c5d6-4ead-ac26-502829965480,Missing phelps code (not fixed)
3bc8889f-1883-40cb-82cc-6e4a941233f4,Missing phelps code (not fixed)
3bcc5895-707c-4161-abc8-8d7e88ad34c9,Missing phelps code (not fixed)
3bda2f0e-d1d0-40fe-99b3-4670f0ee6396,Missing phelps code (not fixed)
3bdd4a5c-0066-4437-85fa-4279c294525c,Missing phelps code (not fixed)
3be9ad1b-76af-425b-b21d-ee2c7db74e1a,Missing phelps code (not fixed)
3c1dd5f2-64b9-40aa-a4ac-d1240e6fd569,Missing phelps code (not fixed)
3c544209-4f9a-4971-9d1b-fc34b338f58b,Missing phelps code (not fixed)
3c787cc4-3ceb-4c44-beda-6ff53b9e7210,Missing phelps code (not fixed)
3cb591a1-5fa8-4b92-89e0-7c4013efb8f9,Missing phelps code (not fixed)
3cd02336-0ef7-41cf-8d43-444d710cef7f,Missing phelps code (not fixed)
3cfb5b4e-8568-43e5-8bed-9a9ae0d7233a,Duplicate language el for phelps BH02022 with different content
3d0cb19a-7ad6-4a08-b6dc-469b18a670bf,Missing phelps code (not fixed)
3d4ccf65-c5e2-49f1-9123-47dfe195eda9,Missing phelps code (not fixed)
3d4e9748-958d-430a-b2f7-266d26721719,Missing phelps code (not fixed)
3d523b4a-b740-4c23-bef6-0daf9c24ab79,Missing phelps code (not fixed)
3d706260-5cb1-4359-8486-72d2cdae1b16,Missing phelps code (not fixed)
3d71b516-2736-42c4-bed3-bd399d850725,Missing phelps code (not fixed)
3d7b15dc-fc7c-4de6-b0df-3526c417864e,Missing phelps code (not fixed)
3d9adc1a-b2ed-4e54-b276-f79b8d3703c5,Missing phelps code (not fixed)
3e00e167-1996-4060-88aa-f21e27d4b8bb,Missing phelps code (not fixed)
3e7929f0-dcba-4c68-bff8-fdffa6be9111,Missing phelps code (not fixed)
3eaa54a8-4b20-48a8-b43e-84d1b98d121a,Missing phelps code (not fixed)
3eb48831-eb79-4087-b7ba-8e473af23184,Missing phelps code (not fixed)
3ec3ea87-7daf-464b-8e04-3fe427f13555,Missing phelps code (not fixed)
3f7e0b1e-1c3d-4635-ba90-86c74e8e0123,Missing phelps code (not fixed)
3f8302cd-9785-4fb0-9188-6b827e5ed8e9,Missing phelps code (not fixed)
3f94070d-df1f-4ebc-9fc9-df3050b49189,Missing phelps code (not fixed)
3fa26155-7113-44b4-bd50-ef63a0209296,Duplicate language sl for phelps BH00438 with different content
3fd7906d-2aeb-4e89-a89f-1996d6d307fd,Missing phelps code (not fixed)
3ffa2751-47f5-4ea1-b9f9-7083fd26c3c0,Missing phelps code (not fixed)
400304e5-4f31-4fa5-b6ab-5c39893fcce9,Missing phelps code (not fixed)
40a363c5-7974-4081-a9ea-5dc206b75eea,Missing phelps code (not fixed)
40f5a6f0-4efb-46c2-8432-752a23dde1df,Missing phelps code (not fixed)
40ffb14f-3e93-4592-be50-246025ba7f3f,Missing phelps code (not fixed)
41055054-494c-411d-85fa-90f05684f470,Missing phelps code (not fixed)
414a9b35-40f1-425f-ac41-5e7ceaec8c30,Missing phelps code (not fixed)
41adea8b-8208-4314-9d1b-0f0206587288,Missing phelps code (not fixed)
41c54254-5b37-41d1-862f-33633a1dae99,Missing phelps code (not fixed)
41e93f7d-2582-4d5a-a8d9-61cc5bef1665,Missing phelps code (not fixed)
4239c27b-c1f5-4be2-ad8c-8774f8d530bd,Missing phelps code (not fixed)
4262d735-8c24-4586-8de2-9ec8eaad372f,Missing phelps code (not fixed)
427ce48f-ebaa-4d8d-ae97-953c4dc7470c,Missing phelps code (not fixed)
4296f95c-f59a-4c04-a011-fb45e0770643,Missing phelps code (not fixed)
429bd5c9-6300-4218-8077-cfcb23ee4e35,Missing phelps code (not fixed)
42e0d3a6-8959-4cef-ac2c-2e6d2c351c67,Missing phelps code (not fixed)
435a39d5-5498-4e3d-a397-fb8f8aeaf2da,Missing phelps code (not fixed)
43859291-ba3e-4843-9139-0e3e82f300e9,Missing phelps code (not fixed)
438b5413-0b88-4c33-9a17-3093708f3c59,Missing phelps code (not fixed)
43c611fa-8d2f-47af-8728-215f8e55f990,Missing phelps code (not fixed)
43e00802-8ee5-4841-b1b2-3e046bbdc422,Missing phelps code (not fixed)
44004f87-6606-45dd-a2fe-fe1d3722cf4d,Missing phelps code (not fixed)
440eb6f4-5c2d-4028-9cd9-d87c03b32744,Missing phelps code (not fixed)
442929d4-d282-4837-a1d8-b703c80855ee,Missing phelps code (not fixed)
4446ce60-f19e-4b1d-832d-1229c2d9986c,Missing phelps code (not fixed)
444d1863-ffd6-4720-a5d6-3323a99ca037,Missing phelps code (not fixed)
447a94bd-0ec6-46dc-8e16-aba037560360,Missing phelps code (not fixed)
4483cabc-841b-4a67-96dd-71922c3423b4,Missing phelps code (not fixed)
44858194-cabf-4fd4-8b5d-3d827aa8b9b2,Missing phelps code (not fixed)
4496caf1-3236-4348-b613-145921ccbc43,Missing phelps code (not fixed)
44a0dceb-38d8-4962-9df4-5dc91c1555c1,Missing phelps code (not fixed)
44a90722-9b39-467d-8165-a3ebba9d3efb,Missing phelps code (not fixed)
44e23d63-1571-47b7-9379-c35ddb20345e,Missing phelps code (not fixed)
44e350dc-db60-4c89-96b6-2e7ac4f05fb8,Missing phelps code (not fixed)
44f650e5-50dd-40d6-abe1-0bdf83c2d959,Missing phelps code (not fixed)
44ff652f-4e21-483c-a9e2-e4f9274b3560,Missing phelps code (not fixed)
452d35f7-6f12-4f02-966d-acd60d8f8c2d,Missing phelps code (not fixed)
453fcfe4-4c23-4af3-a814-e4ebc202f021,Missing phelps code (not fixed)
4561a95a-e5eb-46d6-bebb-5963be167ffe,Missing phelps code (not fixed)
4567c081-c9cd-4470-a927-f6a857077c2c,Missing phelps code (not fixed)
45742660-8f5f-4611-b351-31072965113a,Missing phelps code (not fixed)
4577adbc-2f3c-4ece-839b-b0f5b999e205,Missing phelps code (not fixed)
457a6e49-02a1-4111-92bf-b41c0e1bf096,Missing phelps code (not fixed)
459daaf2-5bc6-4da7-b164-6d6fb534cb36,Missing phelps code (not fixed)
45dee490-c8f5-4ea5-990d-14b837b53718,Missing phelps code (not fixed)
4611f53c-9b50-4785-8453-054ce3efcd80,Missing phelps code (not fixed)
46197913-7c1f-41d8-a25f-1e09134beef8,Missing phelps code (not fixed)
461cc3ba-7cda-473d-b4f2-0a0f93e1e0c9,Missing phelps code (not fixed)
462028cd-937b-4a0a-8d97-006e6f8e5950,Missing phelps code (not fixed)
4641d7f1-ecd6-471f-8d58-4ea31f692f96,Missing phelps code (not fixed)
464d9bd0-23fa-4c11-8c8e-f406004d9a45,Missing phelps code (not fixed)
465662de-c88d-4441-9e6a-3ddfcc983c8e,Missing phelps code (not fixed)
46658aa2-364a-4093-95e7-b2b7bb215d0b,Missing phelps code (not fixed)
467b5ef4-2fc1-4bcb-aa04-807945d60cf4,Missing phelps code (not fixed)
46a339b0-4473-4100-8841-74670dab3887,Duplicate language ko for phelps AB10275 with different content
46d040eb-6b42-4783-860f-fbc3a2505c28,Missing phelps code (not fixed)
46e3f91a-f94b-4ab6-b496-ec7fefb3c270,Missing phelps code (not fixed)
46f812f8-2908-40d6-8904-5694f6bb7992,Missing phelps code (not fixed)
4727f3b9-c733-4fd8-9358-e65ef5fdf1e2,Missing phelps code (not fixed)
47399966-8a3e-4a36-a739-387eb4f4085b,Missing phelps code (not fixed)
474d5056-f2ce-4fa3-ae83-febbba35e81a,Missing phelps code (not fixed)
477d55fd-3a85-4d14-98fa-274ba80ec6df,Missing phelps code (not fixed)
478c466a-657c-463f-bbf7-2ca5e405e985,Missing phelps code (not fixed)
47a987de-b3d6-4308-a667-a3b75bddee82,Missing phelps code (not fixed)
47af1d79-0ddd-4fa6-9c0f-47819744a94a,Suspicious/placeholder phelps code: SKIP
47b78103-c4ac-4c01-bb13-4a8eb7891747,Missing phelps code (not fixed)
47ccbdaf-c0d3-44fd-b595-a429c901c319,Missing phelps code (not fixed)
47cd73f4-39af-4cf2-9e34-b8c6534661dd,Missing phelps code (not fixed)
47f41624-8c6b-403f-a041-7fda5ebc452a,Missing phelps code (not fixed)
48008dce-f706-4834-80e9-b4435af97c53,Missing phelps code (not fixed)
481935c7-fe94-4d67-bd11-bcc859ef158c,Missing phelps code (not fixed)
4831dac1-820b-41a6-8722-ffc743080728,Missing phelps code (not fixed)
483e7325-cce9-4858-b742-992c66bcdc5c,Missing phelps code (not fixed)
4860d552-6173-4b03-98c1-4006881140bb,Missing phelps code (not fixed)
486ae9a1-841d-44c4-b516-6b76a42566d3,Missing phelps code (not fixed)
487509db-ad8d-4372-b0d1-ef82695cf0e1,Missing phelps code (not fixed)
48a8405d-a8be-4be2-9f72-e10c35a55483,Missing phelps code (not fixed)
48ad2516-f939-4025-be6c-d6a83d2fb579,Missing phelps code (not fixed)
48bb2a1b-0a43-463e-8b6e-3172f7e5b53f,Missing phelps code (not fixed)
48df5a6c-40c9-45e4-9541-a030f4de1b5f,Missing phelps code (not fixed)
4921b13c-a462-47a1-b67a-8fe5b1bcec9f,Missing phelps code (not fixed)
49289182-b808-4683-8d01-4803ad065cdc,Missing phelps code (not fixed)
4936a17a-f86b-4cfa-8bbd-8d3c39cccb32,Missing phelps code (not fixed)
493a54fe-6569-4928-89db-6972372275b9,Missing phelps code (not fixed)
497c0a4e-dee6-44c6-85de-80749ca2b218,Missing phelps code (not fixed)
4981969e-6b05-4dfd-b89c-7ef939d1617f,Missing phelps code (not fixed)
49a3a00f-de61-4e17-ba30-4c23f9319742,Missing phelps code (not fixed)
49bb8bb5-5c21-49e5-9602-c52e2cbfb26b,Missing phelps code (not fixed)
49efeec0-b88b-4098-9e08-40c7bf7d5297,Missing phelps code (not fixed)
4a4ae201-9115-479d-9ae2-d1a51cc3d83f,Missing phelps code (not fixed)
4a6b4a9b-d117-4063-bf66-7ec044666969,Missing phelps code (not fixed)
4a9ec53d-3109-478a-91fc-1539de4a1b7f,Missing phelps code (not fixed)
4aa4ad55-398f-47ef-914e-a0b78e999d65,Duplicate language ro for phelps BB00583 with different content
4ac2c46a-5e00-43dc-832d-f672ba8b1922,Missing phelps code (not fixed)
4aee6f99-1626-4fe4-be3b-eb6bb6a21c1e,Missing phelps code (not fixed)
4b7fe8af-1cf4-41c7-aa67-23d68af7b0e3,Missing phelps code (not fixed)
4bba3489-4a8e-402d-b6da-6c14e73385bd,Missing phelps code (not fixed)
4bdd1836-eb76-42de-b47f-3f39d268f519,Missing phelps code (not fixed)
4be1aeb3-26dd-42a8-80f7-39c76b809b45,Missing phelps code (not fixed)
4bebe983-2e3e-42c9-a06b-a6c992925dfd,Missing phelps code (not fixed)
4c2039c2-c62f-4a56-bef8-a8cf2919a9ba,Missing phelps code (not fixed)
4c20a5be-18ad-4941-9d4a-10924c8561d2,Missing phelps code (not fixed)
4c366b80-0363-4160-bfdd-a957208150f1,Missing phelps code (not fixed)
4c52694e-3fba-43ac-afb1-5d115b48b590,Missing phelps code (not fixed)
4c7b7222-502f-4e02-8957-7b6e2089dbbf,Missing phelps code (not fixed)
4c7e96ed-b43f-4704-a0be-076441fb6edd,Missing phelps code (not fixed)
4c9ffae2-7eab-4693-999b-fe1f270655cd,Missing phelps code (not fixed)
4cbee086-1298-4746-bd72-a9a30920b743,Missing phelps code (not fixed)
4d02b1d1-05a7-401e-a27f-d3f384584444,Missing phelps code (not fixed)
4d0753d1-4dc3-41e5-8de9-5e27e9c33cb5,Duplicate language el for phelps AB00218SOU with different content
4d368533-49c5-4516-af51-6eb6f4b92139,Missing phelps code (not fixed)
4d45e6dc-1fa4-4b9a-9616-c4bfd64848d2,Missing phelps code (not fixed)
4d532159-145f-4465-9688-5ecb20923bdb,Missing phelps code (not fixed)
4d5b83e2-5047-4134-bf2a-671662c86bbb,Missing phelps code (not fixed)
4d9b5422-fd54-49fd-84cd-19e98a9300fd,Missing phelps code (not fixed)
4db13442-0c80-460c-96de-3fd667f0057d,Duplicate language kl for phelps AB00209UND with different content
4e028d3d-9590-4fe8-b324-eeb4f6adc8c4,Missing phelps code (not fixed)
4e32fec3-7244-4864-8b95-3810eee4a3ef,Missing phelps code (not fixed)
4e809320-5589-41a4-bb94-efd2ca8d000d,Missing phelps code (not fixed)
4ebf584a-19c5-4cce-88ff-bf0f374a2290,Missing phelps code (not fixed)
4ecf7888-72c8-4040-bba8-789678475d5c,Missing phelps code (not fixed)
4ed920bb-8c64-4b09-a590-4458b941cdcb,Missing phelps code (not fixed)
4edff5d4-bee8-4321-b92d-ab8dfc4cced7,Missing phelps code (not fixed)
4f572af7-4d77-4485-ab52-8e2d63737eb6,Missing phelps code (not fixed)
4f7ffa31-970f-4e77-ab30-297c6e22beaf,Missing phelps code (not fixed)
4f9a40b1-9441-406d-8f61-44b3c65a3b2b,Missing phelps code (not fixed)
4fd46e69-c8d4-4c9f-92f1-31b1e2624659,Duplicate language kn for phelps BB00617 with different content
4fe96ff2-41b3-4652-be36-f558cb4e982c,Missing phelps code (not fixed)
50291888-9e24-4cb1-b510-1708986a425e,Missing phelps code (not fixed)
502c58f9-0c9b-4341-98f1-40c75ff62f3c,Missing phelps code (not fixed)
5051b6af-f0cf-4167-9d34-7276002df250,Missing phelps code (not fixed)
50597996-cc95-4ed1-91bf-5f2fa6668878,Missing phelps code (not fixed)
5062d66b-6f26-4e42-ba4c-96a2086776af,Missing phelps code (not fixed)
509868a5-a13d-4b75-975a-b548a1e7906f,Missing phelps code (not fixed)
50c192d6-52d5-4857-a6e1-cc4d5d29957d,Missing phelps code (not fixed)
50d48179-f7ff-4bfa-ad74-2304c8725012,Missing phelps code (not fixed)
5106ba8e-c073-462b-9ecd-9de4993b48ee,Missing phelps code (not fixed)
510b14f5-84a4-494e-8826-00330f4bc590,Missing phelps code (not fixed)
51264895-6c97-467c-8452-a21f3326477d,Missing phelps code (not fixed)
515011af-3fa0-4edd-a257-f698e71e3e50,Missing phelps code (not fixed)
5154bcf7-0450-4d83-8e43-d29b25dcd081,Missing phelps code (not fixed)
51985089-3bdd-4d57-a8db-645c788771f2,Missing phelps code (not fixed)
51bf46df-09ee-4032-a429-fd6f3f4c9999,Missing phelps code (not fixed)
51dbaf25-f2a8-449b-a751-aa626efa02e2,Missing phelps code (not fixed)
51ef1737-b05c-44e2-be65-317756208e1b,Missing phelps code (not fixed)
51f44a38-fabb-4d0b-b650-c8a14bee7100,Missing phelps code (not fixed)
527c1189-5c12-4212-af03-95773f333d6b,Missing phelps code (not fixed)
5297ce51-e97e-434c-92d1-5eb43770c498,Missing phelps code (not fixed)
529f1ff8-423e-4127-8a3a-a5faa1ba6e1c,Missing phelps code (not fixed)
52a22f7b-fbda-40f0-b91d-b4713e3b3b12,Missing phelps code (not fixed)
52ae22d5-da2b-4a53-8602-338ca779e826,Missing phelps code (not fixed)
52ae8159-2125-42b5-ac29-9898df3ff760,Missing phelps code (not fixed)
52b0f57e-3cc1-4e20-bfbb-cb3537cf70dc,Missing phelps code (not fixed)
52d64be4-4d7c-46e0-9d26-b67a48464f87,Missing phelps code (not fixed)
5317599e-a5d3-469e-9c48-b4c93f216169,Missing phelps code (not fixed)
532c1506-c039-4a14-ab94-d315cd1e221d,Missing phelps code (not fixed)
5360454d-bb53-429e-901c-f366a8998c0b,Missing phelps code (not fixed)
53706bc5-7230-4bea-b804-0a6cc82f2011,Missing phelps code (not fixed)
539b96bc-7bd8-4510-a1be-a2739f42539b,Missing phelps code (not fixed)
53b421e0-0f35-46b5-b464-ed5b6281f5de,Missing phelps code (not fixed)
53c2bf05-1a9a-4a18-a4f9-a9ac54b1b838,Missing phelps code (not fixed)
53dd052e-0168-4806-8fe4-a9ee83571aac,Missing phelps code (not fixed)
540493db-5e7d-43e9-b522-56718993583b,Missing phelps code (not fixed)
54357480-c4e3-469a-a982-cf324072ab01,Missing phelps code (not fixed)
543bee33-f3c9-4d84-a695-e2a81485e112,Duplicate language kn for phelps BB00617 with different content
547a232f-e3c7-4fab-8f04-8559dcff6376,Missing phelps code (not fixed)
5485e18a-6738-42ac-a584-c4229a613832,Missing phelps code (not fixed)
54939b04-dff3-4b9c-b2c9-81592ef7ecb1,Missing phelps code (not fixed)
549e6a8e-3b85-4e3e-b071-3842a9586539,Missing phelps code (not fixed)
54c916db-dda8-4254-a9cf-99699ff2d82d,Missing phelps code (not fixed)
54de22e9-8b7b-4872-a463-3865922030f5,Missing phelps code (not fixed)
54f2eb16-8aa7-4a91-8e47-b867027058a2,Missing phelps code (not fixed)
54f58fdb-f687-43fc-83eb-6d565cbd36c5,Missing phelps code (not fixed)
5510ed09-2c91-48d3-ba58-bc30a69fe646,Missing phelps code (not fixed)
551cce55-c2f0-4f9e-8450-80e74b3c2134,Missing phelps code (not fixed)
5526f73b-89f9-45d6-a754-8142ed617965,Missing phelps code (not fixed)
555545dc-13a7-4a56-88fa-12d5e238b515,Missing phelps code (not fixed)
5569d2f3-9923-4e30-b259-66e2aca41ea5,Missing phelps code (not fixed)
558c3814-221c-4d9d-b6df-d3693f21b79d,Missing phelps code (not fixed)
55b6586b-8ec8-4143-8d5c-0f620cc537d7,Missing phelps code (not fixed)
55b923e5-ec1d-4b9a-9847-31bd273515a3,Missing phelps code (not fixed)
55e527bb-cf9e-41d8-8f25-ed5ecc8f639e,Missing phelps code (not fixed)
55e857af-ec31-4588-99a2-44a01e3eede4,Missing phelps code (not fixed)
55eec848-32cf-4c13-b8ec-c92de196994f,Missing phelps code (not fixed)
56542bcb-9f93-42cb-b8a7-a27948da464b,Missing phelps code (not fixed)
5687fecd-76e2-4273-8386-20ab75d9c792,Missing phelps code (not fixed)
56b62241-8c0e-4249-899f-8074522b707f,Missing phelps code (not fixed)
56be1605-38b5-4461-943b-9c900edda216,Missing phelps code (not fixed)
56d13f60-640f-4cc7-a466-4e8c0ffa9776,Missing phelps code (not fixed)
56e94f28-f350-48fa-b6e9-f22862d8c267,Missing phelps code (not fixed)
571e434d-344c-425b-9e2d-2f0811737cec,Missing phelps code (not fixed)
572111fc-a2c1-488e-9acb-ade71f1c39cf,Missing phelps code (not fixed)
578af271-b3d3-497b-958c-60e2a3267174,Missing phelps code (not fixed)
57aeafa5-9096-46d5-bc4a-f098940a7808,Missing phelps code (not fixed)
57b5511d-05f6-4415-bb23-ebec814d8af0,Missing phelps code (not fixed)
57e4e782-adc5-4977-9926-63c486561705,Missing phelps code (not fixed)
57e9277b-68c6-4eeb-9216-5c3f72e6a59b,Missing phelps code (not fixed)
57feb6b7-ad39-41b7-b2e5-9aec66dbf0c4,Missing phelps code (not fixed)
5812c664-6048-47ec-829d-7fc020098ea9,Missing phelps code (not fixed)
58372d54-0512-411d-8640-61711f071d8a,Missing phelps code (not fixed)
58ce150b-85c1-4eef-8957-074df580c305,Missing phelps code (not fixed)
58e5a43b-bb67-47f8-a3b1-977dd38267df,Missing phelps code (not fixed)
58ec3f44-c598-4fd8-b021-c8f24cbc1748,Missing phelps code (not fixed)
5914ce3d-955e-4762-a659-d832b200c39c,Missing phelps code (not fixed)
591ea3a3-aff8-4601-a012-633f4e1223bb,Missing phelps code (not fixed)
5927b166-ae7f-4729-8f5e-cda732c93dd4,Missing phelps code (not fixed)
592b39c7-8991-4068-827b-9f594cc3786a,Missing phelps code (not fixed)
595f53fb-191c-4d3f-bedc-061e2fd67f23,Missing phelps code (not fixed)
596e097a-a719-4d1e-9a40-55390853f543,Missing phelps code (not fixed)
5971a4b1-36e0-4905-a51b-5ba01142781a,Missing phelps code (not fixed)
5984b681-ffc1-4af7-a114-30d8a4cac042,Missing phelps code (not fixed)
59b18829-7683-4f13-b419-9dc8fa3281e8,Missing phelps code (not fixed)
59b2f713-d025-4c5c-8658-1b0298c2bc19,Missing phelps code (not fixed)
59da975e-33a3-4d8b-ba57-8a5ddbcf5167,Missing phelps code (not fixed)
